word,reading,meaning,partOfSpeech
"気後れ","気後れ","胆怯，畏缩","名・自動3"
"機敏","機敏","机敏，敏捷，灵活","ナ形・名"
"読み書き","読み書き","读写","名"
"歩幅","歩幅","步幅，步子，步伐","名"
"下等","下等","（质量）低劣，下等，低级","ナ形・名"
"司書","司書","图书管理（员）","名"
"コロッケ","コロッケ","炸肉饼，可乐饼","名"
"ペンギン","ペンギン","企鹅","名"
"光源","光源","光源","名"
"梨","梨","梨","名"
"感化","感化","感化，影响","名・他動3"
"町長","町長","镇长","名"
"鮭[さけ]","鮭[さけ]","鲑鱼，大马哈鱼，三文鱼","名"
"支配人","支配人","经理","名"
"フライ","フライ","（西餐的）油炸食品","名"
"実り","実り","结实，成熟，收成；成果，成效","名"
"道程","道程","路程；过程","名"
"脇道","脇道","岔道；歧途","名"
"引き替え","引き換え","交换","名"
"不遇","不遇","不遇，不走运，不得志","ナ形・名"
"目新しい","目新しい","新奇，新颖，不常见","イ形"
"枯れ木","枯れ木","枯木，枯树","名"
"軽傷","軽傷","轻伤","名"
"同郷","同郷","同乡，老乡","名"
"なりふり","なりふり","服装，仪容","名"
"要所","要所","要点；重要地点","名"
"有り得る","有り得る","可能","自動2"
"夜勤","夜勤","夜班","名"
"ホット","ホット","热的；激烈的；新鲜，热门","ナ形・名"
"汽笛","汽笛","汽笛","名"
"事物","事物","（特指有形的）事物","名"
"書き残す","書き残す","写下，留传；漏写，没写完","他動1"
"錠剤","錠剤","药丸，药片","名"
"うろ覚え","うろ覚え","模糊的记忆","名"
"織り込む","織り込む","织入；穿插，编入","他動1"
"論点","論点","论点，讨论中心","名"
"目算","目算","估计，估量；计划，策划","他動3・名"
"得難い","得難い","难得，来之不易，贵重","イ形"
"大敵","大敵","大敌，强敌，劲敌","名"
"不得意","不得意","不擅长","ナ形・名"
"取り組み","取り組み","致力于，处理","名"
"後光","後光","背光，身后的光环","名"
"一句","一句","一句","名"
"監修","監修","监修，主编（的人）","名・他動3"
"寝苦しい","寝苦しい","睡不着觉，难以入睡","イ形"
"出合う","出合う","遇见，遇上，遇到","自動1"
"結実","結実","结实，结果；收到效果","名・自動3"
"夏期","夏期","夏期，暑期","名"
"作風","作風","作品的风格","名"
"道草","道草","道旁的草；中途耽搁，路上闲逛","名・自動3"
"休眠","休眠","休眠；暂时停顿","名・自動3"
"綿毛","綿毛","绒毛","名"
"信号機","信号機","红绿灯","名"
"粗悪","粗悪","低劣，坏，差","ナ形・名"
"行きずり","行きずり","擦肩而过，偶然路过；仅限当下","名"
"シグナル","シグナル","信号；红绿灯，信号机","名"
"生産者","生産者","生产者","名"
"呼び掛け","呼びかけ","招呼，呼唤；号召，呼吁","名"
"虚栄","虚栄","虚荣","名"
"初秋","初秋","初秋，早秋","名"
"速足・速歩","早足","快步","名"
"語り手","語り手","讲话的人；剧情解说人","名"
"好悪","好悪","好恶，爱憎","名"
"再検討","再検討","重新审查，重新研究，重新考虑","他動3・名"
"論戦","論戦","论战，论争，辩论","名・自動3"
"迷わす","迷わす","迷惑，使困惑；诱惑，诱骗","他動1"
"引き合い","引き合い","互相拉扯；引证，举例；交易，（交易前）询价","名"
"各位","各位","各位","名"
"植林","植林","植树造林","名・自他動3"
"粉薬","粉薬","粉剂，散剂，药面","名"
"芽生え","芽生え","发芽；萌芽","名"
"覚え書き","覚え書き","记录，笔记","名"
"広葉樹","広葉樹","阔叶树","名"
"コンドル","コンドル","神鹰，美洲秃鹫","名"
"名著","名著","名著，杰出的著作","名"
"冊数","冊数","册数","名"
"汗腺","汗腺","汗腺","名"
"打ち水","打ち水","洒水，洒的水","名"
"編者","編者","编者，编辑人","名"
"誤読","誤読","误读，错读","他動3・名"
"米食","米食","以大米为主食","名"
"見返し","見返し","（封面和封底的）衬页，环衬","名"
"不揃い","不ぞろい","不整齐，参差不齐","名・ナ形"
"作意","作意","企图，打算;（艺术作品的）构想，创作意图","名"
"洋紙","洋紙","洋纸，西洋纸","名"
"書き言葉","書き言葉","书面语，书面语言","名"
"書き表す","書き表す","（用文字或图画）表现出来","他動1"
"旧跡","旧跡","古迹","名"
"強火","強火","（烹饪时的）大火，武火","名"
"受講","受講","听讲，听课","名・自他動3"
"黒鉛","黒鉛","石墨","名"
"商会","商会","商行；公司","名"
"名器","名器","名器，珍贵器物","名"
"花芽","花芽","花芽","名"
"乖[かい]離","乖[かい]離","乖离，背离","名・自動3"
"手書き","手書き","手写，手抄","名"
"多用","多用","事多，很忙，百忙；经常使用","名"
"確度","確度","准确度，准确性","名"
"至言","至言","至理名言","名"
"自嘲","自嘲","自嘲，自我嘲笑","名・自動3"
"修整","修整","（照片）修图","他動3・名"
"文系","文系","文科","名"
"周年","周年","周年","名・接尾"
"戦法","戦法","战术","名"
"県内","県内","县内","名"
"商事","商事","商务，商业；（「商事会社」の略）贸易公司","名"
"深度","深度","深度","名"
"電動","電動","电动","名"
"有人","有人","有人，载人","名"
"今一つ","今一つ","还差一点，略有欠缺","副"
"詩的","詩的","富有诗意","ナ形"
"歪み","ゆがみ","（物体）歪斜；（内心）不直爽，乖僻","名"
"受け手","受け手","接收人，受众","名"
"世界観","世界観","世界观，宇宙观","名"
"プロセス","プロセス","经过，过程；方法，程序","名"
"枠組み","枠組み","框架；（事物的）结构","名"
"駐輪場","駐輪場","自行车停车场","名"
"人工知能","人工知能","人工智能","名"
"追い求める","追い求める","追求","他動2"
"腹が立つ","腹が立つ","生气","成句"
"機械的","機械的","机械（装置）的；机械的，呆板的","ナ形"
"集中力","集中力","专注力","名"
"個人的","個人的","个人的","ナ形"
"比較的","比較的","比较","副"
"全面的","全面的","全面的，全部，全盘","ナ形"
"精神的","精神的","精神上的，精神的","ナ形"
